"","s02_t1_post","s02_t2_post","s03_t1_post","s03_t2_post","s05_t1_post","s05_t2_post","s08_t1_post","s08_t2_post","s11_t1_post","s11_t2_post","s13_t1_post","s13_t2_post","s14_t1_post","s14_t2_post","s15_t1_post","s15_t2_post","s16_t1_post","s16_t2_post","s17_t1_post","s17_t2_post","s18_t1_post","s18_t2_post","s20_t1_post","s20_t2_post","s21_t1_post","s21_t2_post","s22_t1_post","s22_t2_post","s23_t1_post","s23_t2_post","s24_t1_post","s24_t2_post","s25_t1_post","s25_t2_post","s26_t1_post","s26_t2_post","s27_t1_post","s27_t2_post","s28_t1_post","s28_t2_post","s29_t1_post","s29_t2_post","s30_t1_post","s30_t2_post","s31_t1_post","s31_t2_post"
"HS1BP3",-0.266168222205099,NA,0.170256918731001,0.0220518016627995,0.70775759057773,0.277167415485,-0.0859178661318012,NA,NA,-0.6319367448337,NA,0.690892549957921,0.133167891572901,-0.460028030446519,-0.4601467537105,-0.493607772117,0.226438859087899,0.0583030202721009,NA,-0.2342512179361,0.117243700651899,-0.958130049908901,-0.8446950266078,-0.8891781133471,NA,NA,-0.149207093466771,0.531241678213549,0.321668453834301,-0.764291541329198,-0.2012319661875,-0.234527753789999,-0.3199090455704,-0.141805618045799,0.5024153007341,NA,0.185426647659099,-0.848387675075111,0.577271001400499,-0.285724890309099,0.268691623252,-0.22180614236097,NA,NA,0.374443717778201,NA
"ACTBL2",-0.163017800497197,-0.507222487822197,-0.4834404803686,-0.234639133862103,-0.0366615734508002,-0.148457383629001,0.137662477394699,-0.260209990633101,-0.2380902170339,-0.301779372586001,-0.174782903935899,-0.237044680013,-0.325011628907497,-0.1250822039535,-0.2575358149635,-0.022466249028902,0.106282865877898,-0.147210383051,0.166454329246299,-0.413597540424597,0.394566986895502,-0.254005996142599,0.0640777974660018,-0.0300396834279013,0.247961941491599,0.147113731235599,0.188258952653101,-0.111704250270698,-0.0660780044575979,-0.285156085987101,-0.376786780761901,-0.155955642549703,-0.259898326600002,-0.0875007872336013,0.00906177739509673,-0.264558832124701,-0.214251609737101,-0.519201507831299,-0.219174141375198,-0.282644543093502,-0.390292067940202,0.0132986835095998,1.2922016606147,-0.2214418145716,-0.352182233084701,0.128310235088
"DCAF6",0.000952367338499016,-0.0593987463764005,-0.159685699612801,-0.1157352490823,-0.252608458459699,0.311531838984999,-0.2792986790406,-0.297923754971501,-0.1206499413746,0.0196227724837996,0.146097253247099,0.1399208804376,-0.309012128032899,0.1468060111507,-0.116809463228899,-0.4590706987958,0.333439942974101,0.0676483077625996,0.349204202138001,-0.0266011026400985,-0.1816296143841,0.0976248197252989,-0.281443037404999,-0.0300282194566002,0.213234372941599,0.0476645812394008,-0.1134023861306,0.3067988249396,0.387363363417499,0.2309453632431,-0.0102480497094994,0.0974535661577001,0.181686507066699,-0.1034355092751,0.223621815728899,0.2108789009201,0.0103269533016004,-0.653340187922,0.4442012882149,0.0823134487814006,0.194455811366,-0.0373842424504005,0.225242757158901,-0.1885889040572,0.0620813650063994,0.1942910541761
"CAVIN4",-0.657180815740301,0.0485634657330998,0.0887339456091993,0.1701340152455,-0.686605723189901,0.0085551541549993,-0.539334435574201,-0.488365195436499,0.380628221432199,-0.122465031579299,-0.1738327490567,0.1484389390007,-0.1297471897322,-0.161915119138699,-0.7579650406309,-0.120989448119001,0.2039960321256,0.187830448983499,-0.361254635249201,-0.0918874021253,0.0241299423486012,-0.380577517301401,-0.480644404318602,-0.482208649811001,0.5061390027535,-0.3267857817665,0.373296295083501,-0.6328308047087,-0.429336561534301,-0.1042659651227,0.371594027491,-0.0956424538508998,0.0899816940347993,-0.4903731536756,-0.00791661221099993,-0.1211640444258,0.0828831733880016,-0.5830276242335,0.657903504736801,-0.123633515118801,-0.2641782399602,0.241771684704799,0.351403523582899,-0.150311098683501,-0.1491087337424,-0.3371754432834
"FLG2",NA,NA,NA,NA,NA,NA,0.782701941282399,NA,NA,NA,2.6022929265699,1.8125910540075,1.4019235427622,NA,0.5233025981435,1.0567829907603,NA,NA,NA,1.7938365592348,2.8294006244846,-1.6080763331622,1.85599353185757,NA,-0.2787881485696,0.4521512392148,NA,NA,NA,0.2260130829931,1.0353961407623,0.7303416364122,NA,NA,0.460999916197599,NA,NA,NA,-0.6871012501922,0.85633040003969,NA,NA,NA,NA,-1.1281865788886,NA
"DNAJC21",-0.4597343040602,0.0357061051327996,-0.0623117104320006,0.188559424249501,-0.328047280353399,0.8938907371514,-0.124731326741299,0.4347144912612,-0.1039266255861,0.252928781335498,NA,1.2386446562037,0.117129664679499,0.2778294248818,-0.193805293144599,0.110717402988501,-0.0546201958525003,0.00126265344169951,-0.0992472565666009,1.1277561981577,-0.6272990922948,-0.29814706999,-0.033233336456,1.0550907711938,0.191344010246501,0.927930490937499,-0.0356599479581998,-0.379230072640501,-0.2556124958327,0.4036159866841,-0.109884172560699,-0.3717032283996,-0.1243403105828,-0.0515548707356999,0.2640230045279,0.3331654791386,0.763107747112999,NA,-0.127960008939301,0.156071200195001,-0.572739905699999,0.1570963511762,NA,0.774451184084301,-0.1847376487527,-0.313306564486901
"HERC4",0.0876703637469003,0.273302845259099,0.286700793194999,0.241331617700299,0.218180176053,-0.227313310981401,-0.0502531733797014,-0.0757202905723986,0.1762449055879,-0.187185484719,NA,0.3980577989424,-0.5246576290667,0.182644487022799,-0.000661622802301309,0.174346613426499,0.180631345484601,0.594761052881401,0.193633174160199,-0.286125021477199,-0.6169601257261,0.1734797636253,0.358547068888399,-0.8657093047853,0.483480060782099,0.0605436956431991,0.0549342545938991,-0.0669676608666006,0.333176913489101,-0.0577487238358998,-0.108429478361501,0.2312153969087,0.1321186962028,0.0311901275998991,-0.296681046334701,0.173665610200199,-0.157565236691401,-0.437451320007099,0.046231728262299,0.3060763685232,-0.215252041039999,-0.0552820681855,0.567063757404499,0.1318366920235,-0.370769602224701,-0.141725271861199
"PPP6R3",0.1425282825204,0.2330476005137,0.279003245059,-0.0444016946887995,0.133333478122101,-0.0371976777873009,-0.0580989216588002,-0.265536403382901,0.325771572869,-0.4406498379344,0.0779519159818989,-0.233120820733101,0.0593485967131002,0.526023335167999,-0.0211616189241006,-0.172092910574101,-0.226150225174001,0.165391494263801,0.0911872051506997,-0.1557300022154,0.538903119488999,-0.242594956967899,0.286883135496499,0.4677801454449,-0.3417001401279,0.403059343140699,0.461195698415301,-0.291901454594301,0.0380731667610004,-0.530112158086599,0.251830661175999,0.199777580707,0.116272093244699,-0.535240183266898,0.410746110518,-0.1194086182444,0.5338693336343,-0.821376205584601,0.3008600403355,0.5505400380459,-0.3866931953876,0.104150345338899,0.7742555730813,0.0661222201790004,-0.3196663869999,0.366746029428601
"COQ5",0.132502178184899,0.1202629814075,0.294709140134799,0.144759278604699,0.0551655152459993,0.0619403428353014,0.0163677784232998,0.128532765661999,0.00857013056829992,0.148724136958201,-0.184075825741301,-0.291237311822099,-0.1706157333366,-0.0803722977058001,-0.0822874516907994,0.0568221979818997,0.1239825306813,0.0739914158024,0.299931420427599,0.2540090248386,0.179092516729801,0.205360564213601,0.3302802130264,0.2510909791482,-0.0300984599951999,0.2059929283147,-0.107895003828601,-0.133166236414901,-0.120754334536899,-0.167650469381499,-0.108892120685699,0.3340644976942,0.000494779678401613,0.0485285799858985,0.176904829042901,0.128339441249,0.429922297191402,-0.0179908700892994,-0.2516032650752,0.314176572651601,-0.292757847690801,-0.165448287352399,0.468549811994899,-0.122166707115099,-0.0494081522528003,-0.0668089162906984
"EMC4",0.328995944828701,0.0654457530060011,0.2969705224428,-0.0689093240062988,0.000752586320798443,-0.1105984156553,NA,-0.1250201389017,0.130389097303102,0.439305128701498,-0.532040557538501,0.491588138393501,0.0749256454539999,-0.030000652866601,0.522545174901801,-0.214905152557199,-0.129893967539601,0.118031360572099,-0.159501123343599,NA,0.2082108291174,-0.2700773062769,0.2464968287589,0.788197328666001,-0.1410746966319,-0.1134566873552,0.3801211232815,-0.341682087342001,0.4169004862453,-0.0199021928381011,0.360757386994202,-0.0940220254097994,-0.062175460856901,0.1692403163586,0.2940055022297,0.163725341292501,-0.496079218171099,-0.1062493136575,NA,-0.0816293780526998,-0.5518646884262,0.1577415878946,-0.390972448645201,-0.030779598318901,-0.3015406845442,0.156511965025802
"EARS2",-0.7665091637641,-1.2425236339443,-0.684957776474999,0.2573688088856,-0.926541669541699,-0.401698520817501,0.105654454004499,-2.4601046634243,0.9541750212107,-1.6432233627795,2.5993601533281,-0.00343100057710011,-0.680605512043101,-0.2594260209437,-1.3957222439772,1.1845756281741,-0.734817071787599,-0.682655382762299,0.1752156850728,-0.284315925292001,-0.687859518445102,-0.657341771257499,-0.6024538994506,-2.8184606241487,1.2274563124317,-1.8145500873096,0.2176798700067,-0.138224785512699,-0.0837330854957994,-0.662925378702798,-3.6171413053352,-0.1742852096055,-0.281894021472999,1.507888903897,-0.560251838291601,-1.1105224058369,-0.5317871078803,NA,-0.105182855212099,-0.8607454128851,-0.763814249470901,-0.251809087114999,1.418341651705,-0.4255897431695,-0.0131126030287998,0.227318450609001
"MIA3",0.592580676005801,-0.656456233923699,NA,NA,-0.10041787597557,-0.138732879912599,0.101269063190442,0.3192897078724,0.176049085274151,NA,-0.1457984923063,-1.5848269058608,-0.33866396138721,NA,-0.37362980927446,0.0658316699803017,0.171646334643279,NA,-0.374799667845819,0.458068357924299,0.564428404300951,NA,-0.08209018303255,NA,0.302935389341121,NA,-0.0251624169065998,-0.2316263996053,-0.380474109090281,NA,0.601684185057271,0.2911632842541,-0.834751797133579,NA,0.86734420345563,NA,-0.223796040402521,-1.35581820311493,-0.662355597470951,NA,NA,NA,NA,NA,-0.71041455463018,NA
"PITRM1",0.419921551452001,0.2254326651729,0.270423570944299,0.203563544806199,-0.0586483086228995,0.0178067204762993,-0.0666984052773003,0.182056095202299,0.378096940460999,0.288229248019201,0.3652287770912,-0.1657707644179,0.1685990233506,0.272656855656901,0.1243581165325,0.183061320762199,-0.0317976922012004,0.201422201538898,-0.0638419636718002,-0.2545328942919,0.1745354966184,0.2807982499088,0.165864469321701,0.2274404287182,0.0120692702492011,0.1538185336806,-0.116600025109399,-0.427593909814702,0.246053472108901,0.296044760462099,0.2612730993703,0.010922750316599,0.467607263949301,0.4634525061636,0.305487125600601,0.316433462073901,-0.130173013773,-0.1753834040548,-0.2238279308835,0.263476619866399,-0.1918665440563,-0.0910404539060998,0.244089180545599,0.0274170363887993,0.102864607857601,0.0818620799524012
"WDR44",0.82671040178027,-0.70520732873981,0.385793850131451,-0.100928048358099,0.63205297209241,0.278710194240201,0.13028641923129,-0.504509423156419,-1.40248188598604,-0.858641393438699,NA,-0.4552612638353,-0.71149050667945,NA,0.293635714379679,0.2461724442165,-0.407303170323599,0.4187086217093,0.1124114063233,-0.3508814858713,0.15503472560092,-0.3686759699207,-0.123351723552659,-0.1280199224813,-0.90728931360529,0.0143281263472304,NA,-0.0182003750005002,0.950125478513229,0.644291715489,NA,-0.0972829507163997,-0.0207614400132989,0.068289586228099,-0.0301676586763016,0.347624847560839,NA,-0.989154247792699,-1.03341038645878,-0.64680483011527,NA,-0.269153277664751,NA,-0.0200486282625096,NA,0.30101280851278
"COA6",-0.000265592156299732,-0.233387495829399,-0.0941264719850992,0.1513449144154,-0.0404651808280008,0.0977346492996993,0.213429482658501,-0.2742637761176,0.0156487540588994,-0.1362976962793,0.2448082824935,0.0384365053934985,-0.0133204440476007,-0.0553413033827006,0.274439769676201,-0.194946833630299,0.0570169052948994,0.525201075862901,-0.366328896429801,0.529789160072299,0.245049752564201,0.158782888973299,-0.3666338098362,0.6036436456821,0.0581978388388986,0.314733891498701,-0.1498325844943,-0.0438403845581004,-0.0268450287152007,0.2087356890205,0.105009025027799,-0.2213013766063,-0.0296443266481994,-0.0620505803870994,0.210214585826,0.078698249551401,-0.436907207797599,-0.604229401056099,0.0886647035888988,-0.0786691033811007,0.00795093112370004,-0.1550700431682,0.4567540933436,0.648004437374199,-0.159431494087601,-0.0479863150673001
"SPECC1",-1.11923352326735,NA,0.526643307755799,NA,-0.8196950314608,NA,-0.929779038195921,NA,0.984909143625799,NA,0.893126123438899,NA,0.373216404278519,NA,-0.747795443610231,NA,0.00471963356759986,NA,-0.331805208461899,NA,NA,NA,-0.1631751859108,NA,0.328015735121799,NA,0.00190324250499962,NA,0.0326120590722994,NA,NA,NA,-0.181762598341001,NA,NA,NA,1.92246769172415,NA,NA,NA,1.56598880874467,NA,1.6100783753624,NA,-0.777773451439101,NA
"TBCEL",0.534208075639821,NA,NA,NA,0.8279202281223,-0.26070364984664,-1.8190957448495,0.0548612366167216,1.64782286497814,0.597710914150829,0.233038464025999,0.0316286384032001,-0.472190475621,NA,-0.0952719646268001,NA,0.0471796173832608,NA,NA,NA,0.43994347750249,0.452830092640809,NA,NA,-0.35516648268856,NA,NA,-0.647325414199971,NA,NA,NA,NA,2.21059727120669,NA,0.389550109735799,NA,NA,NA,NA,1.25718520971677,-1.97399403101717,NA,NA,NA,NA,-0.29694185166958
"COX20",-1.1442269326939,0.9328737598497,-0.4207089271993,0.0923173380175992,0.310412148188201,0.7715252645381,0.0442655646941006,0.5618540656614,0.604758945249699,1.69019360229138,0.229755907900801,0.946498539298711,-0.172430630502001,0.207455617308501,0.3831669797794,-0.532433023402501,0.269658136008101,-0.1301304457338,-0.346334420029301,2.15878749418035,0.2275525959307,0.934969166948601,-0.0685990386954991,0.6871636267187,-0.415793983617499,0.1945982705661,-0.3696309711664,1.1506303279175,-0.0253326012196009,0.0475701029912994,0.965623724583599,1.44316458652069,0.0278637825383008,0.7964500674248,0.148217566231601,0.487705103674401,0.679114340271401,NA,1.63750689730012,-0.2629296520137,-0.5429987048317,0.250777880946,-0.241213067051399,0.3349244202526,0.3412122097081,-0.3788209084925
"C6orf136",0.2280587402799,-0.38970693593329,0.56559012177002,-0.52742236621895,0.0674485672377987,-0.151478267118,0.15316473493937,-0.11958399531917,-0.0574970085536997,0.246115203427999,-0.2281360237812,-0.41242155121456,0.138152053526099,0.326576545871099,-0.2876707365323,-0.190565601500801,-0.337182370032201,0.55413657570808,0.55117293763108,1.30760089031162,0.363990258268601,0.627321994513281,0.1220252909665,-0.20157561936028,-0.0369244803372002,1.5376053832414,0.526865483049301,-0.561460540820699,-0.5249271842029,-0.0342520945185996,0.387263336694401,0.00574664773795952,0.697315956040599,-0.715282591016681,0.8101298281219,0.483295112254401,1.64526810201235,NA,-0.549726456412101,0.160868266269299,-1.62029034655514,-0.3360917078403,-0.384156086803401,-0.4122160310607,-0.5821795201834,0.344097681903699
"PHYHD1",0.954311893521499,-0.191675547637999,-0.346058977397201,-0.1067806003608,0.864235565720701,2.98199749177671,0.1441516653446,0.3852135581072,-0.194049866416899,-0.527541624388,0.8369617323368,-1.0681532134192,0.4850254185951,-0.0897846805643994,0.421417417785399,-0.259808620358601,0.3833327442927,0.370958132271001,-0.343306676387099,-0.523611255483299,-0.689279603093199,0.210080067392601,-0.241603346651701,-0.7498962952917,0.491536857403,-0.3097777520574,0.0370301212915987,-0.2581692777435,0.5006838547316,0.375965250476499,0.159070108707899,-0.480388839925199,0.0970356961715009,-0.482849899808199,0.4240774956221,0.2161061827788,0.1696318616625,NA,0.0292037741103996,0.8155828481129,-0.087367072187801,-0.370299117306899,NA,0.2259143557448,-0.4281682339242,-0.00639201384190002
"HP1BP3",0.620676845596799,-0.1314198755604,-0.495719183512099,-0.631485094807799,0.290755173470099,-0.131863506992701,0.0369970530840007,0.3344972754472,-0.8314781526856,-0.370042386001799,0.480872630270001,0.728264994099099,0.265246527927401,0.2028630104112,-0.111234023086199,0.0625343293875993,0.4119415773404,0.204093070816199,0.333658879097701,-0.694632941612401,0.3148873526342,-0.104974304765001,-0.0223992521880998,-0.79353537309,-0.0935416719797999,-0.092635482946001,-0.037538070611399,0.155342185473101,0.7229945180363,0.5260207529812,-0.134130258927,-0.412587250585201,0.9418567740212,-0.259730293604999,0.258273743278799,-0.1827514624841,-0.370514034167801,NA,-0.4025544713254,0.6904891094318,0.4515753774073,-0.135590633659099,0.1517083703298,0.0299641414526999,-0.3686913317527,0.9497348077195
"PERM1",-0.473292698040702,-0.3768607695848,-0.1031369966038,0.1909814033804,0.193963653371899,-0.1785390158031,0.0330907668813989,0.0775156703271005,-0.1090609597177,-0.0484667042293996,-0.1114170158893,0.0225368500607992,0.1132769409462,0.428830728918602,-0.137300263060199,-0.535917244896901,-0.2704950489026,-0.320565338684,-0.0663153609117995,0.327894762640499,0.8124729648595,0.4923522866395,-0.215323583815801,0.1595000834928,-0.276901838864999,0.4490765163434,0.156339342240001,-0.1551011663613,0.0270845673027011,0.199286486268601,0.5259780566898,-0.5417029955844,-0.101798434194201,-0.0420134377709989,0.0084887583474007,0.0175698683509999,-0.0632563343780994,0.578810790252401,0.2462257538646,-0.460790492901301,0.1253967682382,0.7728626555836,0.375328951277,0.24114290903,-0.5116402857336,-0.237880386543599
"ODR4",0.2601984270971,NA,-0.69034281196665,NA,-0.35404941644545,-0.17598013019542,-0.700292115038899,0.40448799923916,0.369952690233321,-0.244057345947521,NA,0.0980338938421994,0.00188841457980082,NA,0.0529497750954793,-0.0448542030832595,0.223458907442669,NA,-0.5075348277825,-0.586386028843,0.723769780586629,-0.0176419937053005,-0.539621831304721,0.242041659235749,-0.43912941174184,0.759218093510849,0.0786245068674791,-0.737052970414711,-0.33697282925832,-0.64819140325481,-0.40049641649334,0.46749857179149,-0.272706187590481,-1.24316567062571,-0.594382083098001,-1.63652280539458,0.986354615462419,-0.64816075030471,-1.31328297709927,NA,NA,0.54967335091035,0.302572336319701,-1.49259951977971,0.0214440815486192,0.775610358720021
"HYI",NA,-0.170141971489,0.0269422819618992,-0.225414140687599,-1.136900845481,0.950717868329599,-0.00322974637079909,0.00664839816989904,-0.100035244963699,-0.5009512994398,-0.214934818137101,NA,0.1646464083969,-0.1633047384374,-0.00105995702130102,-0.4585928086052,-0.0725984501120003,0.155666286067801,-0.343575086095401,-0.230580352390101,0.1893946607115,NA,0.1897367707803,-0.1054430052053,-0.255378741677999,0.131186120220301,-0.519705235231301,NA,NA,NA,0.2160477725111,NA,NA,-0.8395614596309,0.3803290741893,0.673397807438599,0.595377499157099,NA,0.2731607517777,-0.2996440481195,0.297189378717901,-0.290417049914399,-0.00866597151330062,-0.1865018812094,0.0565803778406,NA
"FNBP1L",0.444954422113899,NA,NA,NA,NA,NA,0.0746223017707006,NA,-0.474450454821969,NA,NA,NA,0.0112562868816006,NA,-0.3650475521674,NA,0.150617643445701,0.28161144081772,0.33594808596518,NA,NA,NA,NA,NA,NA,NA,0.5272065482519,NA,0.0454311625511998,NA,NA,NA,-1.08198719422675,NA,-0.00715156597330058,NA,-0.374453500305901,NA,-0.8124895531757,NA,NA,NA,0.298804077279801,NA,0.1042445134684,NA
"THEM4",-0.0322107146903008,0.235278359119299,0.848097117684699,0.3432858713645,-0.3193714824632,-0.3393111021993,NA,NA,0.131873431366399,0.249288594577001,0.9664282484667,0.592421959215971,0.853920037431699,NA,0.163470468720599,-1.1983802958445,0.618626773879502,0.364418367419601,0.179181432294801,0.9314033479929,0.029146904489199,-0.140967516374699,-0.102498657955801,0.215416013337,-0.684082377920399,0.0960044380966991,0.000310351840500545,-0.5134038777841,NA,0.370735837275801,0.6900797166833,NA,0.0451124141661001,-0.299148041317899,0.6561516073057,0.0302769352962002,0.845263232173501,NA,-0.5979465248202,0.1055468017706,-0.834489956221459,NA,NA,-0.0642563757084993,-0.0830577206664991,NA
